Sex;Age;Periodo;Total
Females;7 years old;2008;2.907
Females;8 years old;2021;2.704
Females;8 years old;2020;2.212
Females;8 years old;2019;3.647
Females;8 years old;2018;2.989
Females;8 years old;2017;2.522
Females;8 years old;2016;1.872
Females;8 years old;2015;1.505
Females;8 years old;2014;1.371
Females;8 years old;2013;1.285
Females;8 years old;2012;1.361
Females;8 years old;2011;1.659
Females;8 years old;2010;1.780
Females;8 years old;2009;2.097
Females;8 years old;2008;3.164
Females;9 years old;2021;2.540
Females;9 years old;2020;2.148
Females;9 years old;2019;3.556
Females;9 years old;2018;2.840
Females;9 years old;2017;2.455
Females;9 years old;2016;1.880
Females;9 years old;2015;1.544
Females;9 years old;2014;1.463
Females;9 years old;2013;1.280
Females;9 years old;2012;1.424
Females;9 years old;2011;1.733
Females;9 years old;2010;1.813
Females;9 years old;2009;2.141
Females;9 years old;2008;3.335
Females;10 years old;2021;2.660
Females;10 years old;2020;2.219
Females;10 years old;2019;3.496
Females;10 years old;2018;2.823
Females;10 years old;2017;2.419
Females;10 years old;2016;2.007
Females;10 years old;2015;1.584
Females;10 years old;2014;1.459
Females;10 years old;2013;1.394
Females;10 years old;2012;1.424
Females;10 years old;2011;1.785
Females;10 years old;2010;1.857
Females;10 years old;2009;2.132
Females;10 years old;2008;3.304
Females;11 years old;2021;2.619
Females;11 years old;2020;2.020
Females;11 years old;2019;3.286
Females;11 years old;2018;2.693
Females;11 years old;2017;2.437
Females;11 years old;2016;2.018
Females;11 years old;2015;1.614
Females;11 years old;2014;1.551
Females;11 years old;2013;1.408
Females;11 years old;2012;1.505
Females;11 years old;2011;1.873
Females;11 years old;2010;1.931
Females;11 years old;2009;2.172
Females;11 years old;2008;3.418
Females;12 years old;2021;2.521
Females;12 years old;2020;2.075
Females;12 years old;2019;3.290
Females;12 years old;2018;2.745
Females;12 years old;2017;2.520
Females;12 years old;2016;1.954
Females;12 years old;2015;1.610
Females;12 years old;2014;1.536
Females;12 years old;2013;1.505
Females;12 years old;2012;1.584
Females;12 years old;2011;1.810
Females;12 years old;2010;1.776
Females;12 years old;2009;2.162
Females;12 years old;2008;3.388
Females;13 years old;2021;2.376
Females;13 years old;2020;1.955
Females;13 years old;2019;3.140
Females;13 years old;2018;2.808
Females;13 years old;2017;2.460
Females;13 years old;2016;2.044
Females;13 years old;2015;1.729
Females;13 years old;2014;1.571
Females;13 years old;2013;1.520
Females;13 years old;2012;1.521
Females;13 years old;2011;1.839
Females;13 years old;2010;1.784
Females;13 years old;2009;2.234
Females;13 years old;2008;3.315
Females;14 years old;2021;2.401
Females;14 years old;2020;1.927
Females;14 years old;2019;3.234
Females;14 years old;2018;2.851
Females;14 years old;2017;2.465
Females;14 years old;2016;2.086
Females;14 years old;2015;1.728
Females;14 years old;2014;1.641
Females;14 years old;2013;1.560
Females;14 years old;2012;1.587
Females;14 years old;2011;1.926
Females;14 years old;2010;1.816
Females;14 years old;2009;2.249
Females;14 years old;2008;3.282
Females;15 years old;2021;2.317
Females;15 years old;2020;2.041
Females;15 years old;2019;3.318
Females;15 years old;2018;2.996
Females;15 years old;2017;2.566
Females;15 years old;2016;2.191
Females;15 years old;2015;1.847
Females;15 years old;2014;1.742
Females;15 years old;2013;1.671
Females;15 years old;2012;1.734
Females;15 years old;2011;1.942
Females;15 years old;2010;1.928
Females;15 years old;2009;2.300
Females;15 years old;2008;3.478
Females;16 years old;2021;2.327
Females;16 years old;2020;2.052
Females;16 years old;2019;3.259
Females;16 years old;2018;2.951
Females;16 years old;2017;2.627
Females;16 years old;2016;2.214
Females;16 years old;2015;1.784
Females;16 years old;2014;1.626
Females;16 years old;2013;1.663
Females;16 years old;2012;1.766
Females;16 years old;2011;2.142
Females;16 years old;2010;2.053
Females;16 years old;2009;2.500
Females;16 years old;2008;3.660
Females;17 years old;2021;2.585
Females;17 years old;2020;2.225
Females;17 years old;2019;3.605
Females;17 years old;2018;3.296
Females;17 years old;2017;3.007
Females;17 years old;2016;2.433
Females;17 years old;2015;2.038
Females;17 years old;2014;1.843
Females;17 years old;2013;1.803
Females;17 years old;2012;1.903
Females;17 years old;2011;2.431
Females;17 years old;2010;2.470
Females;17 years old;2009;2.974
Females;17 years old;2008;4.326
Females;18 years old;2021;4.804
Females;18 years old;2020;4.042
Females;18 years old;2019;6.824
Females;18 years old;2018;5.915
Females;18 years old;2017;5.009
Females;18 years old;2016;3.959
Females;18 years old;2015;3.363
Females;18 years old;2014;2.886
Females;18 years old;2013;2.857
Females;18 years old;2012;3.067
Females;18 years old;2011;3.772
Females;18 years old;2010;3.563
Females;18 years old;2009;4.206
Females;18 years old;2008;6.281
Females;19 years old;2021;4.987
Females;19 years old;2020;4.325
Females;19 years old;2019;7.241
Females;19 years old;2018;6.246
Females;19 years old;2017;5.385
Females;19 years old;2016;4.243
Females;19 years old;2015;3.550
Females;19 years old;2014;3.241
Females;19 years old;2013;3.049
Females;19 years old;2012;3.381
Females;19 years old;2011;4.267
Females;19 years old;2010;4.217
Females;19 years old;2009;4.941
Females;19 years old;2008;6.951
Females;20 years old;2021;5.095
Females;20 years old;2020;4.742
Females;20 years old;2019;7.829
Females;20 years old;2018;6.977
Females;20 years old;2017;6.142
Females;20 years old;2016;4.766
Females;20 years old;2015;3.925
Females;20 years old;2014;3.757
Females;20 years old;2013;3.579
Females;20 years old;2012;3.992
Females;20 years old;2011;4.895
Females;20 years old;2010;5.112
Females;20 years old;2009;5.706
Females;20 years old;2008;8.019
Females;21 years old;2021;5.296
Females;21 years old;2020;4.959
Females;21 years old;2019;8.446
Females;21 years old;2018;7.673
Females;21 years old;2017;6.561
Females;21 years old;2016;4.914
Females;21 years old;2015;4.270
Females;21 years old;2014;3.948
Females;21 years old;2013;3.779
Females;21 years old;2012;4.435
Females;21 years old;2011;5.560
Females;21 years old;2010;5.389
Females;21 years old;2009;5.961
Females;21 years old;2008;8.684
Females;22 years old;2021;6.235
Females;22 years old;2020;5.903
Females;22 years old;2019;9.645
Females;22 years old;2018;8.685
Females;22 years old;2017;7.481
Females;22 years old;2016;5.646
Females;22 years old;2015;4.804
Females;22 years old;2014;4.510
Females;22 years old;2013;4.327
Females;22 years old;2012;5.100
Females;22 years old;2011;6.253
Females;22 years old;2010;5.934
Females;22 years old;2009;6.609
Females;22 years old;2008;9.258
Females;23 years old;2021;6.536
Females;23 years old;2020;6.184
Females;23 years old;2019;10.441
Females;23 years old;2018;9.388
Females;23 years old;2017;7.929
Females;23 years old;2016;5.971
Females;23 years old;2015;5.095
Females;23 years old;2014;4.823
Females;23 years old;2013;4.801
Females;23 years old;2012;5.277
Females;23 years old;2011;6.517
Females;23 years old;2010;6.245
Females;23 years old;2009;6.876
Females;23 years old;2008;10.006
Females;24 years old;2021;6.837
Females;24 years old;2020;6.508
Females;24 years old;2019;11.072
Females;24 years old;2018;9.873
Females;24 years old;2017;8.369
Females;24 years old;2016;6.402
Females;24 years old;2015;5.622
Females;24 years old;2014;5.013
Females;24 years old;2013;4.744
Females;24 years old;2012;5.380
Females;24 years old;2011;6.679
Females;24 years old;2010;6.466
Females;24 years old;2009;6.918
Females;24 years old;2008;10.171
Females;25 years old;2021;7.249
Females;25 years old;2020;6.811
Females;25 years old;2019;11.511
Females;25 years old;2018;10.142
Females;25 years old;2017;8.690
Females;25 years old;2016;6.566
Females;25 years old;2015;5.626
Females;25 years old;2014;5.033
Females;25 years old;2013;4.647
Females;25 years old;2012;5.430
Females;25 years old;2011;6.715
Females;25 years old;2010;6.338
Females;25 years old;2009;6.879
Females;25 years old;2008;10.229
Females;26 years old;2021;7.369
Females;26 years old;2020;6.968
Females;26 years old;2019;11.386
Females;26 years old;2018;10.044
Females;26 years old;2017;8.673
Females;26 years old;2016;6.641
Females;26 years old;2015;5.511
Females;26 years old;2014;4.869
Females;26 years old;2013;4.369
Females;26 years old;2012;5.031
Females;26 years old;2011;6.419
Females;26 years old;2010;6.231
Females;26 years old;2009;6.903
Females;26 years old;2008;10.339
Females;27 years old;2021;7.015
Females;27 years old;2020;6.894
Females;27 years old;2019;11.194
Females;27 years old;2018;9.685
Females;27 years old;2017;8.544
Females;27 years old;2016;6.343
Females;27 years old;2015;5.097
Females;27 years old;2014;4.520
Females;27 years old;2013;4.103
Females;27 years old;2012;4.720
Females;27 years old;2011;6.020
Females;27 years old;2010;5.805
Females;27 years old;2009;6.613
Females;27 years old;2008;9.725
Females;28 years old;2021;6.747
Females;28 years old;2020;6.550
Females;28 years old;2019;10.749
Females;28 years old;2018;9.600
Females;28 years old;2017;8.089
Females;28 years old;2016;5.922
Females;28 years old;2015;4.974
Females;28 years old;2014;4.310
Females;28 years old;2013;3.880
Females;28 years old;2012;4.330
Females;28 years old;2011;5.560
Females;28 years old;2010;5.474
Females;28 years old;2009;6.240
Females;28 years old;2008;9.270
Females;29 years old;2021;6.507
Females;29 years old;2020;6.374
Females;29 years old;2019;10.556
Females;29 years old;2018;9.213
Females;29 years old;2017;7.475
Females;29 years old;2016;5.633
Females;29 years old;2015;4.594
Females;29 years old;2014;4.019
Females;29 years old;2013;3.700
Females;29 years old;2012;4.139
Females;29 years old;2011;5.271
Females;29 years old;2010;5.242
Females;29 years old;2009;5.896
Females;29 years old;2008;8.590
Females;30 years old;2021;6.390
Females;30 years old;2020;6.006
Females;30 years old;2019;9.890
Females;30 years old;2018;8.558
Females;30 years old;2017;7.202
Females;30 years old;2016;5.321
Females;30 years old;2015;4.359
Females;30 years old;2014;3.776
Females;30 years old;2013;3.526
Females;30 years old;2012;3.927
Females;30 years old;2011;5.005
Females;30 years old;2010;4.983
Females;30 years old;2009;5.354
Females;30 years old;2008;8.048
Females;31 years old;2021;6.143
Females;31 years old;2020;5.919
Females;31 years old;2019;9.498
Females;31 years old;2018;7.975
Females;31 years old;2017;6.563
Females;31 years old;2016;5.111
Females;31 years old;2015;4.120
Females;31 years old;2014;3.474
Females;31 years old;2013;3.220
Females;31 years old;2012;3.566
Females;31 years old;2011;4.587
Females;31 years old;2010;4.382
Females;31 years old;2009;5.081
Females;31 years old;2008;7.425
Females;32 years old;2021;5.926
Females;32 years old;2020;5.479
Females;32 years old;2019;8.816
Females;32 years old;2018;7.693
Females;32 years old;2017;6.288
Females;32 years old;2016;4.740
Females;32 years old;2015;3.943
Females;32 years old;2014;3.256
Females;32 years old;2013;2.968
Females;32 years old;2012;3.341
Females;32 years old;2011;4.192
Females;32 years old;2010;4.052
Females;32 years old;2009;4.519
Females;32 years old;2008;6.778
Females;33 years old;2021;5.396
Females;33 years old;2020;5.239
Females;33 years old;2019;8.409
Females;33 years old;2018;7.235
Females;33 years old;2017;5.909
Females;33 years old;2016;4.502
Females;33 years old;2015;3.711
Females;33 years old;2014;3.165
Females;33 years old;2013;2.816
Females;33 years old;2012;3.168
Females;33 years old;2011;3.915
Females;33 years old;2010;3.819
Females;33 years old;2009;4.253
Females;33 years old;2008;6.322
Females;34 years old;2021;5.139
Females;34 years old;2020;4.973
Females;34 years old;2019;8.115
Females;34 years old;2018;6.924
Females;34 years old;2017;5.575
Females;34 years old;2016;4.310
Females;34 years old;2015;3.410
Females;34 years old;2014;2.985
Females;34 years old;2013;2.487
Females;34 years old;2012;2.830
Females;34 years old;2011;3.712
Females;34 years old;2010;3.585
Females;34 years old;2009;3.965
Females;34 years old;2008;5.924
Females;35 years old;2021;4.853
Females;35 years old;2020;4.731
Females;35 years old;2019;7.728
Females;35 years old;2018;6.531
Females;35 years old;2017;5.403
Females;35 years old;2016;3.991
Females;35 years old;2015;3.189
Females;35 years old;2014;2.756
Females;35 years old;2013;2.449
Females;35 years old;2012;2.691
Females;35 years old;2011;3.278
Females;35 years old;2010;3.361
Females;35 years old;2009;3.644
Females;35 years old;2008;5.567
Females;36 years old;2021;4.611
Females;36 years old;2020;4.581
Females;36 years old;2019;7.340
Females;36 years old;2018;6.322
Females;36 years old;2017;5.024
Females;36 years old;2016;3.937
Females;36 years old;2015;3.027
Females;36 years old;2014;2.587
Females;36 years old;2013;2.314
Females;36 years old;2012;2.497
Females;36 years old;2011;3.172
Females;36 years old;2010;3.000
Females;36 years old;2009;3.367
Females;36 years old;2008;5.196
Females;37 years old;2021;4.511
Females;37 years old;2020;4.373
Females;37 years old;2019;7.125
Females;37 years old;2018;6.100
Females;37 years old;2017;4.914
Females;37 years old;2016;3.575
Females;37 years old;2015;2.853
Females;37 years old;2014;2.456
Females;37 years old;2013;2.129
Females;37 years old;2012;2.376
Females;37 years old;2011;3.044
Females;37 years old;2010;3.006
Females;37 years old;2009;3.200
Females;37 years old;2008;5.057
Females;38 years old;2021;4.284
Females;38 years old;2020;4.196
Females;38 years old;2019;6.689
Females;38 years old;2018;5.712
Females;38 years old;2017;4.488
Females;38 years old;2016;3.423
Females;38 years old;2015;2.718
Females;38 years old;2014;2.318
Females;38 years old;2013;2.064
Females;38 years old;2012;2.250
Females;38 years old;2011;2.869
Females;38 years old;2010;2.728
Females;38 years old;2009;3.004
Females;38 years old;2008;4.677
Females;39 years old;2021;4.181
Females;39 years old;2020;3.954
Females;39 years old;2019;6.429
Females;39 years old;2018;5.484
Females;39 years old;2017;4.298
Females;39 years old;2016;3.254
Females;39 years old;2015;2.496
Females;39 years old;2014;2.198
Females;39 years old;2013;1.869
Females;39 years old;2012;2.207
Females;39 years old;2011;2.718
Females;39 years old;2010;2.739
Females;39 years old;2009;2.849
Females;39 years old;2008;4.629
Females;40 years old;2021;3.939
Females;40 years old;2020;3.722
Females;40 years old;2019;6.162
Females;40 years old;2018;5.155
Females;40 years old;2017;4.041
Females;40 years old;2016;3.037
Females;40 years old;2015;2.426
Females;40 years old;2014;2.125
Females;40 years old;2013;1.837
Females;40 years old;2012;2.071
Females;40 years old;2011;2.582
Females;40 years old;2010;2.508
Females;40 years old;2009;2.900
Females;40 years old;2008;4.379
Females;41 years old;2021;3.816
Females;41 years old;2020;3.608
Females;41 years old;2019;5.776
Females;41 years old;2018;4.765
Females;41 years old;2017;3.776
Females;41 years old;2016;2.844
Females;41 years old;2015;2.274
Females;41 years old;2014;1.998
Females;41 years old;2013;1.759
Females;41 years old;2012;1.922
Females;41 years old;2011;2.510
Females;41 years old;2010;2.503
Females;41 years old;2009;2.652
Females;41 years old;2008;3.756
Females;42 years old;2021;3.612
Females;42 years old;2020;3.428
Females;42 years old;2019;5.424
Females;42 years old;2018;4.539
Females;42 years old;2017;3.729
Females;42 years old;2016;2.764
Females;42 years old;2015;2.102
Females;42 years old;2014;1.948
Females;42 years old;2013;1.736
Females;42 years old;2012;1.924
Females;42 years old;2011;2.448
Females;42 years old;2010;2.464
Females;42 years old;2009;2.366
Females;42 years old;2008;3.576
Females;43 years old;2021;3.478
Females;43 years old;2020;3.268
Females;43 years old;2019;5.078
Females;43 years old;2018;4.275
Females;43 years old;2017;3.492
Females;43 years old;2016;2.626
Females;43 years old;2015;2.096
Females;43 years old;2014;1.855
Females;43 years old;2013;1.676
Females;43 years old;2012;1.874
Females;43 years old;2011;2.367
Females;43 years old;2010;2.099
Females;43 years old;2009;2.150
Females;43 years old;2008;3.368
Females;44 years old;2021;3.250
Females;44 years old;2020;3.048
Females;44 years old;2019;4.943
Females;44 years old;2018;4.102
Females;44 years old;2017;3.249
Females;44 years old;2016;2.459
Females;44 years old;2015;2.046
Females;44 years old;2014;1.821
Females;44 years old;2013;1.588
Females;44 years old;2012;1.719
Females;44 years old;2011;2.108
Females;44 years old;2010;1.995
Females;44 years old;2009;2.188
Females;44 years old;2008;3.239
Females;45 years old;2021;3.109
Females;45 years old;2020;2.999
Females;45 years old;2019;4.547
Females;45 years old;2018;3.843
Females;45 years old;2017;3.035
Females;45 years old;2016;2.397
Females;45 years old;2015;1.867
Females;45 years old;2014;1.657
Females;45 years old;2013;1.535
Females;45 years old;2012;1.643
Females;45 years old;2011;1.956
Females;45 years old;2010;1.939
Females;45 years old;2009;2.006
Females;45 years old;2008;2.979
Females;46 years old;2021;2.983
Females;46 years old;2020;2.827
Females;46 years old;2019;4.424
Females;46 years old;2018;3.779
Females;46 years old;2017;3.121
Females;46 years old;2016;2.299
Females;46 years old;2015;1.800
Females;46 years old;2014;1.617
Females;46 years old;2013;1.502
Females;46 years old;2012;1.486
Females;46 years old;2011;1.953
Females;46 years old;2010;1.875
Females;46 years old;2009;1.845
Females;46 years old;2008;2.827
Females;47 years old;2021;2.861
Females;47 years old;2020;2.675
Females;47 years old;2019;4.326
Females;47 years old;2018;3.586
Females;47 years old;2017;2.965
Females;47 years old;2016;2.164
Females;47 years old;2015;1.791
Females;47 years old;2014;1.456
Females;47 years old;2013;1.362
Females;47 years old;2012;1.494
Females;47 years old;2011;1.892
Females;47 years old;2010;1.826
Females;47 years old;2009;1.779
Females;47 years old;2008;2.575
Females;48 years old;2021;2.606
Females;48 years old;2020;2.654
Females;48 years old;2019;4.150
Females;48 years old;2018;3.452
Females;48 years old;2017;2.607
Females;48 years old;2016;2.067
Females;48 years old;2015;1.602
Females;48 years old;2014;1.447
Females;48 years old;2013;1.298
Females;48 years old;2012;1.518
Females;48 years old;2011;1.852
Females;48 years old;2010;1.662
Females;48 years old;2009;1.668
Females;48 years old;2008;2.507
Females;49 years old;2021;2.695
Females;49 years old;2020;2.526
Females;49 years old;2019;3.993
Females;49 years old;2018;3.271
Females;49 years old;2017;2.664
Females;49 years old;2016;2.011
Females;49 years old;2015;1.565
Females;49 years old;2014;1.443
Females;49 years old;2013;1.296
Females;49 years old;2012;1.440
Females;49 years old;2011;1.733
Females;49 years old;2010;1.706
Females;49 years old;2009;1.676
Females;49 years old;2008;2.406
Females;50 years old;2021;2.671
Females;50 years old;2020;2.359
Females;50 years old;2019;3.822
Females;50 years old;2018;3.339
Females;50 years old;2017;2.591
Females;50 years old;2016;2.005
Females;50 years old;2015;1.573
Females;50 years old;2014;1.431
Females;50 years old;2013;1.250
Females;50 years old;2012;1.345
Females;50 years old;2011;1.719
Females;50 years old;2010;1.627
Females;50 years old;2009;1.596
Females;50 years old;2008;2.308
Females;51 years old;2021;2.504
Females;51 years old;2020;2.344
Females;51 years old;2019;3.718
Females;51 years old;2018;3.087
Females;51 years old;2017;2.562
Females;51 years old;2016;1.906
Females;51 years old;2015;1.551
Females;51 years old;2014;1.352
Females;51 years old;2013;1.246
Females;51 years old;2012;1.313
Females;51 years old;2011;1.631
Females;51 years old;2010;1.489
Females;51 years old;2009;1.525
Females;51 years old;2008;2.060
Females;52 years old;2021;2.503
Females;52 years old;2020;2.265
Females;52 years old;2019;3.420
Females;52 years old;2018;2.954
Females;52 years old;2017;2.375
Females;52 years old;2016;1.827
Females;52 years old;2015;1.499
Females;52 years old;2014;1.284
Females;52 years old;2013;1.137
Females;52 years old;2012;1.232
Females;52 years old;2011;1.616
Females;52 years old;2010;1.498
Females;52 years old;2009;1.396
Females;52 years old;2008;1.943
Females;53 years old;2021;2.439
Females;53 years old;2020;2.149
Females;53 years old;2019;3.357
Females;53 years old;2018;2.871
Females;53 years old;2017;2.355
Females;53 years old;2016;1.762
Females;53 years old;2015;1.369
Females;53 years old;2014;1.294
Females;53 years old;2013;1.179
Females;53 years old;2012;1.155
Females;53 years old;2011;1.547
Females;53 years old;2010;1.416
Females;53 years old;2009;1.367
Females;53 years old;2008;1.862
Females;54 years old;2021;2.312
Females;54 years old;2020;2.067
Females;54 years old;2019;3.263
Females;54 years old;2018;2.861
Females;54 years old;2017;2.241
Females;54 years old;2016;1.713
Females;54 years old;2015;1.373
Females;54 years old;2014;1.214
Females;54 years old;2013;1.160
Females;54 years old;2012;1.242
Females;54 years old;2011;1.501
Females;54 years old;2010;1.382
Females;54 years old;2009;1.308
Females;54 years old;2008;1.726
Females;55 years old;2021;2.369
Females;55 years old;2020;2.131
Females;55 years old;2019;3.257
Females;55 years old;2018;2.679
Females;55 years old;2017;2.132
Females;55 years old;2016;1.737
Females;55 years old;2015;1.413
Females;55 years old;2014;1.193
Females;55 years old;2013;1.097
Females;55 years old;2012;1.206
Females;55 years old;2011;1.513
Females;55 years old;2010;1.276
Females;55 years old;2009;1.353
Females;55 years old;2008;1.670
Females;56 years old;2021;2.304
Females;56 years old;2020;1.976
Females;56 years old;2019;3.133
Females;56 years old;2018;2.512
Females;56 years old;2017;2.075
Females;56 years old;2016;1.679
Females;56 years old;2015;1.283
Females;56 years old;2014;1.190
Females;56 years old;2013;1.109
Females;56 years old;2012;1.189
Females;56 years old;2011;1.354
Females;56 years old;2010;1.254
Females;56 years old;2009;1.228
Females;56 years old;2008;1.588
Females;57 years old;2021;2.247
Females;57 years old;2020;2.053
Females;57 years old;2019;2.846
Females;57 years old;2018;2.448
Females;57 years old;2017;2.033
Females;57 years old;2016;1.581
Females;57 years old;2015;1.305
Females;57 years old;2014;1.078
Females;57 years old;2013;1.103
Females;57 years old;2012;1.187
Females;57 years old;2011;1.361
Females;57 years old;2010;1.191
Females;57 years old;2009;1.229
Females;57 years old;2008;1.602
Females;58 years old;2021;2.167
Females;58 years old;2020;1.809
Females;58 years old;2019;2.816
Females;58 years old;2018;2.484
Females;58 years old;2017;1.844
Females;58 years old;2016;1.651
Females;58 years old;2015;1.295
Females;58 years old;2014;1.138
Females;58 years old;2013;1.033
Females;58 years old;2012;1.126
Females;58 years old;2011;1.255
Females;58 years old;2010;1.218
Females;58 years old;2009;1.125
Females;58 years old;2008;1.505
Females;59 years old;2021;2.113
Females;59 years old;2020;1.828
Females;59 years old;2019;2.667
Females;59 years old;2018;2.243
Females;59 years old;2017;1.863
Females;59 years old;2016;1.523
Females;59 years old;2015;1.169
Females;59 years old;2014;1.075
Females;59 years old;2013;952
Females;59 years old;2012;1.107
Females;59 years old;2011;1.312
Females;59 years old;2010;1.123
Females;59 years old;2009;1.200
Females;59 years old;2008;1.394
Females;60 years old;2021;2.004
Females;60 years old;2020;1.729
Females;60 years old;2019;2.453
Females;60 years old;2018;2.239
Females;60 years old;2017;1.932
Females;60 years old;2016;1.555
Females;60 years old;2015;1.286
Females;60 years old;2014;1.074
Females;60 years old;2013;1.021
Females;60 years old;2012;1.095
Females;60 years old;2011;1.371
Females;60 years old;2010;1.344
Females;60 years old;2009;1.336
Females;60 years old;2008;1.640
Females;61 years old;2021;1.876
Females;61 years old;2020;1.628
Females;61 years old;2019;2.430
Females;61 years old;2018;2.223
Females;61 years old;2017;1.866
Females;61 years old;2016;1.446
Females;61 years old;2015;1.187
Females;61 years old;2014;1.081
Females;61 years old;2013;1.054
Females;61 years old;2012;1.181
Females;61 years old;2011;1.385
Females;61 years old;2010;1.235
Females;61 years old;2009;1.204
Females;61 years old;2008;1.445
Females;62 years old;2021;1.903
Females;62 years old;2020;1.629
Females;62 years old;2019;2.373
Females;62 years old;2018;2.153
Females;62 years old;2017;1.841
Females;62 years old;2016;1.478
Females;62 years old;2015;1.179
Females;62 years old;2014;1.117
Females;62 years old;2013;973
Females;62 years old;2012;1.076
Females;62 years old;2011;1.341
Females;62 years old;2010;1.112
Females;62 years old;2009;1.177
Females;62 years old;2008;1.235
Females;63 years old;2021;1.860
Females;63 years old;2020;1.535
Females;63 years old;2019;2.392
Females;63 years old;2018;2.071
Females;63 years old;2017;1.733
Females;63 years old;2016;1.412
Females;63 years old;2015;1.195
Females;63 years old;2014;1.014
Females;63 years old;2013;1.038
Females;63 years old;2012;1.017
Females;63 years old;2011;1.164
Females;63 years old;2010;1.119
Females;63 years old;2009;1.013
Females;63 years old;2008;1.156
Females;64 years old;2021;1.814
Females;64 years old;2020;1.411
Females;64 years old;2019;2.229
Females;64 years old;2018;1.934
Females;64 years old;2017;1.697
Females;64 years old;2016;1.291
Females;64 years old;2015;1.140
Females;64 years old;2014;1.058
Females;64 years old;2013;882
Females;64 years old;2012;1.027
Females;64 years old;2011;1.158
Females;64 years old;2010;966
Females;64 years old;2009;981
Females;64 years old;2008;1.125
Females;65 years old;2021;1.709
Females;65 years old;2020;1.346
Females;65 years old;2019;2.198
Females;65 years old;2018;1.918
Females;65 years old;2017;1.681
Females;65 years old;2016;1.331
Females;65 years old;2015;1.133
Females;65 years old;2014;1.109
Females;65 years old;2013;1.059
Females;65 years old;2012;1.063
Females;65 years old;2011;1.105
Females;65 years old;2010;1.019
Females;65 years old;2009;983
Females;65 years old;2008;1.081
Females;66 years old;2021;1.670
Females;66 years old;2020;1.349
Females;66 years old;2019;2.052
Females;66 years old;2018;1.786
Females;66 years old;2017;1.519
Females;66 years old;2016;1.286
Females;66 years old;2015;967
Females;66 years old;2014;955
Females;66 years old;2013;933
Females;66 years old;2012;849
Females;66 years old;2011;981
Females;66 years old;2010;845
Females;66 years old;2009;844
Females;66 years old;2008;920
Females;67 years old;2021;1.514
Females;67 years old;2020;1.157
Females;67 years old;2019;1.848
Females;67 years old;2018;1.537
Females;67 years old;2017;1.357
Females;67 years old;2016;1.066
Females;67 years old;2015;920
Females;67 years old;2014;896
Females;67 years old;2013;776
Females;67 years old;2012;720
Females;67 years old;2011;864
Females;67 years old;2010;725
Females;67 years old;2009;672
Females;67 years old;2008;727
Females;68 years old;2021;1.426
Females;68 years old;2020;1.076
Females;68 years old;2019;1.664
Females;68 years old;2018;1.483
Females;68 years old;2017;1.271
Females;68 years old;2016;973
Females;68 years old;2015;812
Females;68 years old;2014;705
Females;68 years old;2013;655
Females;68 years old;2012;695
Females;68 years old;2011;704
Females;68 years old;2010;644
Females;68 years old;2009;652
Females;68 years old;2008;727
Females;69 years old;2021;1.264
Females;69 years old;2020;951
Females;69 years old;2019;1.560
Females;69 years old;2018;1.329
Females;69 years old;2017;1.128
Females;69 years old;2016;951
Females;69 years old;2015;794
Females;69 years old;2014;670
Females;69 years old;2013;607
Females;69 years old;2012;623
Females;69 years old;2011;660
Females;69 years old;2010;622
Females;69 years old;2009;618
Females;69 years old;2008;589
Females;70 years old;2021;1.167
Females;70 years old;2020;886
Females;70 years old;2019;1.413
Females;70 years old;2018;1.264
Females;70 years old;2017;1.047
Females;70 years old;2016;769
Females;70 years old;2015;671
Females;70 years old;2014;604
Females;70 years old;2013;548
Females;70 years old;2012;539
Females;70 years old;2011;578
Females;70 years old;2010;527
Females;70 years old;2009;500
Females;70 years old;2008;534
Females;71 years old;2021;1.156
Females;71 years old;2020;730
Females;71 years old;2019;1.257
Females;71 years old;2018;1.120
Females;71 years old;2017;844
Females;71 years old;2016;684
Females;71 years old;2015;621
Females;71 years old;2014;477
Females;71 years old;2013;469
Females;71 years old;2012;478
Females;71 years old;2011;603
Females;71 years old;2010;474
Females;71 years old;2009;434
Females;71 years old;2008;560
Females;72 years old;2021;1.064
Females;72 years old;2020;709
Females;72 years old;2019;1.163
Females;72 years old;2018;989
Females;72 years old;2017;831
Females;72 years old;2016;648
Females;72 years old;2015;479
Females;72 years old;2014;466
Females;72 years old;2013;421
Females;72 years old;2012;443
Females;72 years old;2011;481
Females;72 years old;2010;374
Females;72 years old;2009;418
Females;72 years old;2008;448
Females;73 years old;2021;878
Females;73 years old;2020;609
Females;73 years old;2019;949
Females;73 years old;2018;802
Females;73 years old;2017;721
Females;73 years old;2016;561
Females;73 years old;2015;442
Females;73 years old;2014;412
Females;73 years old;2013;353
Females;73 years old;2012;378
Females;73 years old;2011;432
Females;73 years old;2010;372
Females;73 years old;2009;390
Females;73 years old;2008;422
Females;74 years old;2021;830
Females;74 years old;2020;520
Females;74 years old;2019;836
Females;74 years old;2018;767
Females;74 years old;2017;607
Females;74 years old;2016;494
Females;74 years old;2015;419
Females;74 years old;2014;383
Females;74 years old;2013;300
Females;74 years old;2012;353
Females;74 years old;2011;384
Females;74 years old;2010;317
Females;74 years old;2009;341
Females;74 years old;2008;377
Females;75 years old;2021;756
Females;75 years old;2020;433
Females;75 years old;2019;726
Females;75 years old;2018;661
Females;75 years old;2017;564
Females;75 years old;2016;464
Females;75 years old;2015;386
Females;75 years old;2014;317
